text,review_index,text_processed
"Lo dejé en doble fila x indicaciones de un policía y al salir, otro policía me iva a denunciar porque dejé mal aparcado frente a un garage, llegué desorientada de noche, gracias a que el policía fue muy benevolente y me perdono la multa",37,deje doble fila x indicaciones policia salir policia iva denunciar deje mal aparcado frente garage llegue desorientada noche gracias policia benevolente perdono multa
"En recepción un hombre de nombre Aziz, me indica que puedo aparcar en una zona azul sin problemas, que el sábado y domingo no es de pago",37,recepcion hombre nombre aziz indica puedo aparcar zona azul sin problemas sabado domingo no pago
"Me fio de él y afortunadamente encuentro aparcamiento, pero mi sorpresa al llegar, una denuncia y encima no deja anularla, cosa que en Madrid no funciona así",37,fio afortunadamente encuentro aparcamiento sorpresa llegar denuncia encima no deja anularla cosa madrid no funciona asi
"Mi cabreo es monumental, la multa son 70€",37,cabreo monumental multa 70
Como se puede dar una información incorrecta? Y hubiera pagado solo…,37,puede dar informacion incorrecta pagado solo
Sin mas ,38,sin
días de la lune de miel con camas separadas,38,dias lune miel camas separadas
Sin mas ,38,sin
"buena ubicación, flexibilidad en la salida (late check out), limpieza",38,buena ubicacion flexibilidad salida late check out limpieza
"Viaje de novios con camas separadas, la chicha de la recepción en la salida bien, pero el señor mayor y el chico que estaba por la noche ",38,viaje novios camas separadas chicha recepcion salida bien senor mayor chico noche
me parecieron algo bordes ,38,parecieron bordes
y esperaba más por el hotel ,38,esperaba
Gracias,38,gracias
Un marco incomparable para un servicio lamentable,39,marco incomparable servicio lamentable
"Llego en coche al imponente, soberbio y bellísimo edificio",39,llego coche imponente soberbio bellisimo edificio
En la puerta de entrada nadie pendiente de la llegada de viajeros,39,puerta entrada nadie pendiente llegada viajeros
Bajo la ventanilla y hago sonar el claxon,39,bajo ventanilla hago sonar claxon
Ya aparece alguien,39,aparece alguien
"No es como otros cinco estrellas GL, por lo que veo",39,no cinco estrellas gl veo
"Tras hacer el check-in, voy a almorzar algo, pido unos gajos de patata de aperitivo, una ensalada César de primero y un salmón de segundo",39,tras hacer check in voy almorzar pido gajos patata aperitivo ensalada cesar primero salmon segundo
"No había mucha gente; me traen un pan, duro, sin elección entre diferentes tipos de pan, y, oh sorpresa, una bolsa de snacks como de aerolínea, el típico mix de kikos y cacahuetes",39,no mucha gente traen pan duro sin eleccion diferentes tipos pan oh sorpresa bolsa snacks aerolinea tipico mix kikos cacahuetes
"Eso sí que no me lo esperaba, ni en cafetería de estación",39,no esperaba cafeteria estacion
"Por supuesto, me traen el aperitivo y el primero juntos",39,supuesto traen aperitivo primero juntos
"Me quejo y pasa lo que no debe de pasar, que me tratan de convencer de que yo lo he pedido así; sí, para que…",39,quejo pasa no debe pasar tratan convencer pedido asi
Habitación individual o nicho,40,habitacion individual nicho
El hotel tiene una buena ubicación,40,buena ubicacion
"Tiene un hall agradable y un personal eficiente, además el desayuno es de bastante calidad y variado",40,hall agradable personal eficiente ademas desayuno bastante calidad variado
"Cogí una habitación individual, dado que dentro de los altos precios que tenia el hotel era lo más razonable para una habitación por visita de trabajo",40,cogi habitacion individual dado dentro altos precios razonable habitacion visita trabajo
La sorpresa fue cuando vi que se trataba de una caja de zapatos,40,sorpresa vi trataba caja zapatos
"Interior, con poca luz, espacios angostos, la puerta del baño golpeaba con el inodoro",40,interior poca luz espacios angostos puerta bano golpeaba inodoro
sinceramente nada recomendable,40,sinceramente nada recomendable
Creo que el precio era muy superior a lo recibido,40,creo precio superior recibido
Empatía 0 con el cliente y poca transparencia y engaños en la gestión de nueva habitación,41,empatia 0 cliente poca transparencia enganos gestion nueva habitacion
"Fue viaje de negocios y ante una incidencia de una reserva digital me dicen que no pueden resolverla allí y como la atención digital no es 24 h cierran a las 20h de lunes a viernes, tampoco podía resolverlo yo, así que la solución que me dieron fue poco transparente y obviamente favorable para ellos sin importar el cliente",41,viaje negocios incidencia reserva digital dicen no pueden resolverla alli atencion digital no 24 h cierran 20h lunes viernes tampoco podia resolverlo asi solucion dieron transparente obviamente favorable sin importar cliente
Algo decepcionante,42,decepcionante
Mucho programa CLEAN & SAFE pero no ponen una simple pastilla de jabón en el baño? Lo primero que hago al llegar a la habitación es lavarme las manos,42,programa clean safe no ponen simple pastilla jabon bano primero hago llegar habitacion lavarme manos
Me gustaría saber qué piensa el responsable de ese programa,42,gustaria saber piensa responsable programa
Las vistas son espectaculares pero el servicio es bastante desconcertante,42,vistas espectaculares servicio bastante desconcertante
Esperaba más atención a los detalles para ser un 5 estrellas,42,esperaba atencion detalles ser 5 estrellas
"Por cierto nos tocó habitación con pilar en medio (de más de un metro de diámetro) lo que te quita la mitad de las vistas, partiendo en dos el ventanal",42,cierto toco habitacion pilar medio metro diametro quita mitad vistas partiendo dos ventanal
Añádele la pantalla justo enfrente de la cama y adiós a las preciosas vistas,42,anadele pantalla justo enfrente cama adios preciosas vistas
"Te dan una llave solo por habitación por defecto, cuando habitualmente dan dos si se va en pareja o familia",42,dan llave solo habitacion defecto habitualmente dan dos va pareja familia
Recomiendo aparcar primero (parking-1 zona roja) y luego hacer el checkin,42,recomiendo aparcar primero parking 1 zona roja luego hacer checkin
Es una experiencia única…,42,experiencia unica
No había jabón de manos en la habitación y no lo trajeron a pesar de pedirlo e incluso bajar a recepción,43,no jabon manos habitacion no trajeron pesar pedirlo incluso bajar recepcion
No había jabón (en Pandemia) en la habitación y no lo trajeron en toda la tarde a pesar de pedirlo por teléfono y bajar a recepción,43,no jabon pandemia habitacion no trajeron toda tarde pesar pedirlo telefono bajar recepcion
"Decían que lo iban  a traer y no lo hicieron en toda la tarde, a las 23:00 volvimos de la calle y seguíamos sin poder lavarnos las manos con jabón",43,decian iban traer no hicieron toda tarde 2300 volvimos calle seguiamos sin poder lavarnos manos jabon
No cumplió las espectativas,44,no cumplio espectativas
"Pasé mucha calor, el aire acondicionado no era capaz de mitigar el efecto invernadero que producía la cristalera, tuve que tener las cortinas echadas con lo que me impidió disfrutar de las vistas",44,pase mucha calor aire acondicionado no capaz mitigar efecto invernadero producia cristalera tener cortinas echadas impidio disfrutar vistas
La terraza mirador se encontraba cerrada y tampoco pude tomarme una copa en la cafetería porque era jueves y también estaba cerrada,44,terraza mirador encontraba cerrada tampoco pude tomarme copa cafeteria jueves cerrada
A la hora de realizar la reserva no se comunicaba estas circunstancias y no pude cumplir el objetivo por el que me alojé eln este hotel: contemplar las vistas que proporciona su altura,44,hora realizar reserva no comunicaba circunstancias no pude cumplir objetivo aloje eln contemplar vistas proporciona altura
Decepcionante,45,decepcionante
"Estuvimos hace unos días, solo una noche y, la verdad, fue decepcionante",45,hace dias solo noche verdad decepcionante
El hotel tiene los bares cerrados: imposible tomar una simple cerveza fuera de la habitación,45,bares cerrados imposible tomar simple cerveza habitacion
"El mirador de la azotea, cerrado, cosa que no nos advirtieron",45,mirador azotea cerrado cosa no advirtieron
"El desayuno, simple y estandar, nada que no haya en cualquier hotel de menos nivel",45,desayuno simple estandar nada no cualquier menos nivel
"Una pena, la verdad",45,pena verdad
Sevilla tiene mejores hoteles que este,46,sevilla mejores hoteles
"Me regalaron por mi cumpleaños una noche en este hotel que tenemos a 500 metros de casa, pero lo veíamos como una despedida especial de la ciudad en la que hemos vivido 6 años",46,regalaron cumpleanos noche 500 metros casa veiamos despedida especial ciudad vivido 6 anos
El mirador está cerrado,46,mirador cerrado
El bar solo abre los viernes y sábados,46,bar solo abre viernes sabados
"Total, que estás en un hotel de 5 estrellas sin poder salir de la habitación y sin poder ver la panorámica completa",46,total 5 estrellas sin poder salir habitacion sin poder ver panoramica completa
"😥 Nos han regalado bombones, eso sí",46,regalado bombones
Que no dábamos crédito a que no hubiera ni un servicio en el hotel y es lo único que nos han podido ofrecer,46,no dabamos credito no servicio unico podido ofrecer
Sevilla tiene una oferta hotelera muy amplia (y os aconsejo que cojáis un hotel con piscina),46,sevilla oferta hotelera amplia aconsejo cojais piscina
Nada contento,47,nada contento
El apartamento para 4 personas ridiculo,47,apartamento 4 personas ridiculo
"Dos habitaciones, cada una con espacio para dos camas juntas, dos mesillas y un armario empotrado, eso fue lo único decente",47,dos habitaciones cada espacio dos camas juntas dos mesillas armario empotrado unico decente
"El “salón” era a la vez comedor, sala de estar y cocina, ya que esta última estaba en una especie de metido en el que cabía una persona a duras penas",47,salon vez comedor sala cocina ultima especie metido cabia persona duras penas
"El baño parecía que estaba en orden, salvo por el hecho de que la ducha no tenía casi presión y el botón para que saliera por la alcachofa estaba tan flojo, que se cambiaba a voluntad en medio de una ducha",47,bano parecia orden salvo hecho ducha no casi presion boton saliera alcachofa tan flojo cambiaba voluntad medio ducha
"Por último he de reconocer que las camas eran muy cómodas y agradecimos tener aire acondicionado en el piso, aunque a pesar de regularlo, salía excesivamente frío",47,ultimo reconocer camas comodas agradecimos tener aire acondicionado piso aunque pesar regularlo salia excesivamente frio
"Y bueno, la limpieza deja bastante que desear, no porque limpien mal, en eso no puedo quejarme, de lo…",47,bueno limpieza deja bastante desear no limpien mal no puedo quejarme
No nos dan solución al aire acondicionado,48,no dan solucion aire acondicionado
Comentamos en recepción q el aire sale caliente,48,comentamos recepcion q aire sale caliente
Imaginadad en Sevilla a 42 grados,48,imaginadad sevilla 42 grados
Nos dicen q no saben si podrán hacer algo xq están llenos,48,dicen q no saben podran hacer xq llenos
Evidentemente no se molestan en mandar a nadie para mirarlo,48,evidentemente no molestan mandar nadie mirarlo
Al día siguiente lo volvemos a comentar en recepción y con las disculpas pues solucionan el aire,48,dia siguiente volvemos comentar recepcion disculpas pues solucionan aire
No adecuado,49,no adecuado
Hotel muy sencillo para su precio 2 camas muy secilla  Baño muy deficiente Sin banqueta para dejar maletas Me marche y no me cobraran el dia siguiente La sra recepcionista con gripe  segun  ella realizando cheking,49,sencillo precio 2 camas secilla bano deficiente sin banqueta dejar maletas marche no cobraran dia siguiente sra recepcionista gripe segun realizando cheking
