text,review_index,text_processed
"No había jabón, albornoz, zapatillas, copas… etc etc Si había restos del anterior huésped: un papel con notas suyas",1_35,no jabon albornoz zapatillas copas etc etc restos anterior huesped papel notas
No te recibe nadie al llegar,1_35,no recibe nadie llegar
No te acompañan a la habitación,1_35,no acompanan habitacion
Solicitamos late check out y solo una misera hora nos ofrecen pero el hotel disponía de habitaciones libres ese día (me metí en la página web) y además tenemos tarjeta de Marriott rewards,1_35,solicitamos late check out solo misera hora ofrecen disponia habitaciones libres dia meti pagina web ademas tarjeta marriott rewards
Para abrir la ventana hay q solicitarlo y firmar un papel (un tanto “weird” ) En el restaurante también por el estilo,1_35,abrir ventana q solicitarlo firmar papel weird restaurante estilo
"Amables si, pero eso no llega",1_35,amables no llega
Cuando alguien va a un hotel Marriott con un tier 8 espera un precio alto y un servicio q…,1_35,alguien va marriott tier 8 espera precio alto servicio q
"Establecimiento privado, de vez en cuando",1_36,establecimiento privado vez
"Estábamos visitando Sevilla el viernes 9 de Octubre sobre las 11 de la mañana y al pasar junto al hotel quisimos entrar paseando por los jardines para verlos y salir por la puerta opuesta, ambas estaban abiertas",1_36,visitando sevilla viernes 9 octubre 11 manana pasar junto quisimos entrar paseando jardines verlos salir puerta opuesta ambas abiertas
"Nada mas entrar nos sale al paso un vigilante de la empresa ILUNION que nos invita a irnos por donde hemos entrado, alegando que solo pueden entrar clientes, que era un establecimiento privado",1_36,nada entrar sale paso vigilante empresa ilunion invita irnos entrado alegando solo pueden entrar clientes establecimiento privado
A la hora volvimos a pasar y ya no estaba el vigilante,1_36,hora volvimos pasar no vigilante
Por lo visto ya si se podía transitar por los jardines y para así evitar ser atropellado por los patinetes y bicicletas que deambulan por alrededor del hotel,1_36,visto podia transitar jardines asi evitar ser atropellado patinetes bicicletas deambulan alrededor
VECINOS HARTOS DEL RUIDO,1_37,vecinos hartos ruido
"Escribo esto a las 7 de la mañana, llevando ya un par de horas despierta, como casi todos los días",1_37,escribo 7 manana llevando par horas despierta casi dias
"El hotel no sé cómo será, lo que si sabemos es el RUIDO que hacen TODOS LOS DÍAS desde las 5 DE LA MAÑANA pasando carritos por una calle de adoquines",1_37,no sabemos ruido hacen dias 5 manana pasando carritos calle adoquines
"Llevamos 5 meses viviendo aquí, pero hoy ya ha sido la gota que ha colmado el vaso",1_37,llevamos 5 meses viviendo aqui hoy sido gota colmado vaso
HARTOS estamos de los carritos del hotel,1_37,hartos carritos
"Entendemos que tengan que meter cosas en el hotel, pero no entendemos que tenga que ser a esas horas",1_37,entendemos meter cosas no entendemos ser horas
Ya lo hemos hablados con otros vecinos de la zona y estamos todos igual,1_37,hablados vecinos zona igual
Habrá que tomar cartas en el asunto,1_37,tomar cartas asunto
Dudo que sus huéspedes puedan descansar tampoco,1_37,dudo huespedes puedan descansar tampoco
Imposible dormir,1_38,imposible dormir
Ruido de máquinas,1_38,ruido maquinas
La 1:30 de la madrugada,1_38,130 madrugada
Cuarta planta,1_38,cuarta planta
Imposible pegar ojo ya que parece que estemos dentro de una nevera,1_38,imposible pegar ojo parece dentro nevera
Ruido y zumbido constante,1_38,ruido zumbido constante
Intuyo que tenemos las máquinas del clima sobre la habitación y no está insonorizada,1_38,intuyo maquinas clima habitacion no insonorizada
Súmale que el sensor de fuego tiene dos luces rojas parpadeando constantemente en el techo,1_38,sumale sensor fuego dos luces rojas parpadeando constantemente techo
No limpiaron el apartamento de los inquilinos anteriores,1_39,no limpiaron apartamento inquilinos anteriores
Muy mala experiencia,1_39,mala experiencia
Habíamos reservado una habitación en el hotel y no nos informaron de que nos cambiaban a los apartamentos,1_39,reservado habitacion no informaron cambiaban apartamentos
"Nos dieron un apartamento sucio y en muy malas condiciones, y no estaba limpio: había una botella de los anteriores inquilinos en la nevera, muestras de champú del hotel usadas en la ducha",1_39,dieron apartamento sucio malas condiciones no limpio botella anteriores inquilinos nevera muestras champu usadas ducha
etc,1_39,etc
No volvería ni recomendaría ir a este hotel,1_39,no volveria recomendaria ir
Pésimo,1_40,pesimo
"Hotel vergonzoso, nos dejamos un neceser encima de la cama, después de 4 dias, sigue sin aparecer",1_40,vergonzoso dejamos neceser encima cama despues 4 dias sigue sin aparecer
"Lo único en lo que se molestan es en preguntarnos si nos lo hemos dejado en otro sitio, tomaremos todas las medidas posibles y necesarias",1_40,unico molestan preguntarnos dejado sitio tomaremos todas medidas posibles necesarias
Restaurante no apto para cenas de negocio,1_41,restaurante no apto cenas negocio
No apto para cenas de negocio,1_41,no apto cenas negocio
"Cena 16 personas, un caos",1_41,cena 16 personas caos
Personas terminando postre y otras esperando Segundo plato después de 40 minutos,1_41,personas terminando postre esperando segundo plato despues 40 minutos
Errores en la comanda,1_41,errores comanda
Un ejemplo de falta de profesionalidad y mal servicio,1_41,ejemplo falta profesionalidad mal servicio
Las vistas en la terraza muy bonitas,1_41,vistas terraza bonitas
Mala atención,1_42,mala atencion
"Llevamos viniendo aquí desde hace muchos años siempre estaba todo perfecto muy bien atendidos pero últimamente la atención empezando por recepción es pésima,gracias a los antiguos empleados que son los únicos que saben valolar a clientes que vienen",1_42,llevamos viniendo aqui hace anos siempre perfecto bien atendidos ultimamente atencion empezando recepcion pesimagracias antiguos empleados unicos saben valolar clientes vienen
"Las habitaciones le falta muchos detalles por ejemplo un limpiador de zapatos,un calzador bolsas para ropa sucia",1_42,habitaciones falta detalles ejemplo limpiador zapatosun calzador bolsas ropa sucia
"El minibar vacío,todos estos aspectos no son de la cadena Barcelo por vamos a otros Barcelo fuera de Sevilla y alli tenemos zero pegas",1_42,minibar vaciotodos aspectos no cadena barcelo vamos barcelo sevilla alli zero pegas
Un saludo,1_42,saludo
Maravilloso el Mirador torre sevilla,1_43,maravilloso mirador torre sevilla
El Mirador es un Lugar mágico sin duda,1_43,mirador lugar magico sin duda
Vista panorámica de 360º de la ciudad con una atención  exquisita del personal,1_43,vista panoramica 360o ciudad atencion exquisita personal
Ambiente relajado y confortable en toda la estancia,1_43,ambiente relajado confortable toda estancia
Cristóbal un excelente guía,1_43,cristobal excelente guia
5 estrellas de chichinabo,1_44,5 estrellas chichinabo
Ni de coña es un 5 estrellas,1_44,cona 5 estrellas
"Para empezar plaid de la cama con manchas “sospechosas” ( no hace falta que de más explicaciones, todos lo entendemos)",1_44,empezar plaid cama manchas sospechosas no hace falta explicaciones entendemos
Si normalmente es una cerdada imaginad en estos tiempos,1_44,normalmente cerdada imaginad tiempos
Baño sin jabón (!!!!) tanto ahorran para no ponerlo tal y como estamos??? Y encima presumen de clean & safe,1_44,bano sin jabon ahorran no ponerlo tal encima presumen clean safe
El mando de la tv no funciona,1_44,mando tv no funciona
Hay que bajar a recepción a que suban de sstt…,1_44,bajar recepcion suban sstt
No es un 5 estrellas,1_44,no 5 estrellas
Es un hotel chulisimo que se queda en nada,1_44,chulisimo queda nada
"Evitarlo, sobre todo para ocasiones especiales",1_45,evitarlo ocasiones especiales
"Nuestra experiencia fue nefasta, fuimos por una ocasión especial y no salió nada bien",1_45,experiencia nefasta ocasion especial no salio nada bien
La habitación (una suite) con una ubicación espectacular en una planta alta donde se ve toda la ciudad,1_45,habitacion suite ubicacion espectacular planta alta ve toda ciudad
Pero sin mantenimiento(ver fotos),1_45,sin mantenimientover fotos
"Durante la primera noche ruido debido a los equipos de aire acondicionado, que transmiten el ruido por los conducto, pero de todas formas anecdotico",1_45,primera noche ruido debido equipos aire acondicionado transmiten ruido conducto todas formas anecdotico
"A la mañana siguiente fuimos a desayunar y aunque presumen se medidas covid no se cumplen, no se mantiene la distancia de seguridad, nadie dirige a los clientes para que se cumplan, el personal perdido, corriendo mucho, eso sí, pero no sabían donde atender",1_45,manana siguiente desayunar aunque presumen medidas covid no cumplen no mantiene distancia seguridad nadie dirige clientes cumplan personal perdido corriendo no sabian atender
"Durante el desayuno te sirven el café (en mi caso sólo) pero no te traen ni el azucarillo, ni la cucharilla, al final tomas el café frío",1_45,desayuno sirven cafe caso solo no traen azucarillo cucharilla final tomas cafe frio
Luego te levantas…,1_45,luego levantas
Poca colaboración,1_46,poca colaboracion
"No se me ha permitido recibir en recepción un Glovo con la cena (bolsa de papel cerrada) a las 22:30 y recogerla a mi llegada a las 23:30, lo cual he hecho habitualmente en hoteles por todo el territorio de todas las cadenas",1_46,no permitido recibir recepcion glovo cena bolsa papel cerrada 2230 recogerla llegada 2330 hecho habitualmente hoteles territorio todas cadenas
"¿Quién no ha estado en un hotel y le han dejado un sobre con llaves, documentos etc en recepción? Según la chica de recepción no se lo permiten por protocolo Covid (????)",1_46,no dejado llaves documentos etc recepcion segun chica recepcion no permiten protocolo covid
Decepcionante,1_47,decepcionante
"Viaje de familia: 2 adultos y dos niños, para tres noches",1_47,viaje familia 2 adultos dos ninos tres noches
El parking está en el segundo sótano de un centro comercial,1_47,parking segundo sotano centro comercial
"El restaurante, si así se puede llamar, es la continuación de la misma estancia del halll y la recepción, con lo que puedes estar comiendo, tomando un café, esperando un taxi y haciendo el check in, todos a la vez",1_47,restaurante asi puede llamar continuacion misma estancia hal recepcion puedes comiendo tomando cafe esperando taxi haciendo check in vez
"La habitación “familiar” es la misma que una doble pero con un sofá cama, y con un armario, si al espacio sin puertas que hay entre la entrada y la cama, se le puede llamar así, donde hay apenas 6 perchas para la ropa de cuatro huéspedes",1_47,habitacion familiar misma doble sofa cama armario espacio sin puertas entrada cama puede llamar asi apenas 6 perchas ropa cuatro huespedes
El baño correcto,1_47,bano correcto
"La piscina del ático de apenas 12x4 metros, bastante concurrida",1_47,piscina atico apenas 12x4 metros bastante concurrida
"El bufet del desayuno, solo lo hicimos un día, de los tres de estancia, y sin ganas de volverlo a repetir",1_47,bufet desayuno solo hicimos dia tres estancia sin ganas volverlo repetir
"Está situado a unos 2,5…",1_47,situado 25
Búscate otro hotel,1_48,buscate
"Llegamos a las 13:30 y no estaba la habitación disponible, nos dijeron que a las 14:15 estaba preparada volvimos y tampoco, esperamos hasta las 15:00 y dejamos el equipaje en la habitación con el personal de limpieza limpiando no se a que hora acabarían",1_48,llegamos 1330 no habitacion disponible dijeron 1415 preparada volvimos tampoco esperamos 1500 dejamos equipaje habitacion personal limpieza limpiando no hora acabarian
Tanto las camas de arriba como el sofá cama que hay abajo todo ya muy machacado descansar resulta imposible,1_48,camas arriba sofa cama abajo machacado descansar resulta imposible
"El personar muy tranquilon no se darán nunca de baja por estrés, la habitación de arriba olía mal y el suelo del cuarto de baño rajados muchos azulejos",1_48,personar tranquilon no daran nunca baja estres habitacion arriba olia mal suelo cuarto bano rajados azulejos
